pair_id,customer_tweet_id,conversation_root_or_group_id,customer_text_clean,customer_text_raw,brand_reply_clean
apple_pair_044708,1547616,1547616,"this update sucks my phone needs to be charged 3 times a day, please fix. 100% this morning at 7:00 and it’s already at 49%.","@AppleSupport this update sucks my phone needs to be charged 3 times a day, please fix. 100% this morning at 7:00 and it’s already at 49%.",We how important your battery life is and we want to help. Send us a DM letting us know if you are updated to iOS 11.0.3. [URL]
apple_pair_015855,569251,569252,"You have no idea how mad I am that copy and paste was the answer all along. Nevertheless, thank you!","@AppleSupport You have no idea how mad I am that copy and paste was the answer all along. Nevertheless, thank you!",You're most welcome! Please feel free to reach out to us again if you need any more help. We’re available every day to answer your questions from 5am-8pm Pacific. Have a great night!
apple_pair_036685,1306086,1306086,"My #iphone6 is so slow & keeps locking up - if this is @115858's way of moving me to a new phone, it's failing.. off to check android! #badux","My #iphone6 is so slow &amp; keeps locking up - if this is @115858's way of moving me to a new phone, it's failing.. off to check android! #badux",Thanks for reaching out. We're here to help. DM us so we can look into this further with you. [URL]
apple_pair_015738,566783,566784,Feel bamboozled update has my phone all sorts of messed up,@26192 @115858 Feel bamboozled update has my phone all sorts of messed up,"Hi there! Which iOS version are you running, and what's going on exactly? We'd be happy to help you out!"
apple_pair_053206,1702928,1702928,so I just got a High Sierra update on my new Mac and suddenly my disk has a password that I am not aware of @AppleSupport what's up?,so I just got a High Sierra update on my new Mac and suddenly my disk has a password that I am not aware of @AppleSupport what's up?,We'd like to learn more about this password request. Send us a DM. [URL]
apple_pair_078074,2149109,2149110,It’s every damn time i update my phone it crashes. How about stop having updates all the damn time?!,@AppleSupport It’s every damn time i update my phone it crashes. How about stop having updates all the damn time?!,"We're happy to help. Please DM the iPhone model, iOS version, and your country so we can find the options to serve you best. [URL]"
apple_pair_064450,1921774,1921774,is this a glitch [URL],@AppleSupport is this a glitch https://t.co/iy1o0fu7kw,We'd love to help you sort out that blurry image! Have you already tried restarting your iPhone? DM us to let us know. [URL]
apple_pair_020417,724638,724638,having a big problem with the fact that my phone went from 60% battery to 22% in FIVE minutes of usage @115858 #iOS11 #fixit,having a big problem with the fact that my phone went from 60% battery to 22% in FIVE minutes of usage @115858 #iOS11 #fixit,We'd love to assist you. Meet us in DM using the link below for further assistance. [URL]
apple_pair_053473,1706811,1706811,Queridos amigos de @AppleSupport sus actualizaciones convierten mi 📱 en una fucking 🐢 qué piensan hacer al respecto?,Queridos amigos de @AppleSupport  sus actualizaciones convierten mi 📱 en una fucking 🐢 qué piensan hacer al respecto?,We offer support via Twitter in English. Get help in Spanish here: [URL] or join [URL]
apple_pair_074731,2079233,2079233,"hey is there any way to check battery health, I can’t get live chat to work???","@AppleSupport hey is there any way to check battery health, I can’t get live chat to work???",We can help you with your battery for your device. Send us a DM and tell us which Apple device you have and we'll help. [URL]
apple_pair_045904,1575933,1575933,MY APPLE MUSIC KEEPS CRASHING FIX IT. NOW @115858 @115948,MY APPLE MUSIC KEEPS CRASHING FIX IT. NOW @115858 @115948,Let's look into this together. DM us and we'll go from there. [URL]
apple_pair_033872,1194034,1194034,"iPhone 8, great phone. Too bad the Bluetooth is unusable! FIX THIS PROBLEM!","@AppleSupport iPhone 8, great phone. Too bad the Bluetooth is unusable! FIX THIS PROBLEM!","Thanks for reaching out to us, and we'd like to help. What's going on with your Bluetooth?"
apple_pair_058277,1779235,1779235,Yall had me update my phone for the update not to work @AppleSupport,Yall had me update my phone for the update not to work @AppleSupport,We can help! What happens when you attempt to update? Are you trying the update over Wi-Fi or iTunes? Let us know in DM. [URL]
apple_pair_055394,1744834,1744834,"okay so, y’all can fix the problem typing the letter “i” but can y’all fix why every app on my phone crashes for no reason 😂","@AppleSupport okay so, y’all can fix the problem typing the letter “i” but can y’all fix why every app on my phone crashes for no reason 😂",We want to be sure you can use your apps as you'd expect. Let us know if this helps: [URL]
apple_pair_064772,1928375,1928375,products that I have make me so upset! everything lags & won’t work right whats going on! Everything is up to date!,@115858 products that I have make me so upset! everything lags &amp; won’t work right whats going on! Everything is up to date!,We'd like to look into this with you. Does the latency you mention happen with certain apps or features? Let us know in DM: [URL]
apple_pair_072862,2052226,2052226,Hey @115858 my iphone 5s with ios 11 is draining my battery 70% faster! I feel cheated like never before! Let me go back to ios 10 plz,Hey @115858 my iphone 5s with ios 11 is draining my battery 70% faster! I feel cheated like never before! Let me go back to ios 10 plz,"We’d love to help with your iPhone. To start, please send us a DM letting us know if you’re updated to iOS 11.0.2. [URL]"
apple_pair_035560,1265251,1265251,JK I fixed it myself pls hire me,@AppleSupport JK I fixed it myself pls hire me,We’re glad to hear you got it resolved! Let us know if we can assist with anything in the future. Have a great day!
apple_pair_003790,159581,159581,"God dammit @115858 @AppleSupport ordered earbuds, got power adapter. I understand it’s a busy time of year but now I have to find time to go get this exchanged. [URL]","God dammit @115858 @AppleSupport  ordered earbuds, got power adapter.  I understand it’s a busy time of year but now I have to find time to go get this exchanged. https://t.co/XDvMusyNzl",We're here for you. You'll want to reach out to our sales team here: [URL]
apple_pair_018140,644978,644978,Hi I got this text message but it doesn’t look genuine? [URL],@AppleSupport Hi I got this text message but it doesn’t look genuine? https://t.co/ia7Ui3c8H7,"You're right, that message didn't come from Apple. This has more info, as well as how to report the message: [URL]"
apple_pair_053303,1703987,1703987,needs to get their shit together w this i️ bs,@115858 needs to get their shit together w this i️ bs,Here’s what you can do to work around the issue until it’s fixed in a future software update: [URL]
apple_pair_005934,244204,244204,"after ios11,11.0.1 and ios11.0.2 Three to five times a day gets this!! iPhone 7plus [URL]","@AppleSupport after ios11,11.0.1 and ios11.0.2 Three to five times a day gets this!!  iPhone 7plus https://t.co/HgNMZbXLdP",You're in the right place; we'll do all we can to help. Does this appear with a specific app or specific action on your iPhone?
apple_pair_009029,338624,338624,On this new iOS 11 my screen is freezing literally 1000 times per minute when I’m using my iPhone and it drives me craaaaazy! @AppleSupport,On this new iOS 11 my screen is freezing literally 1000 times per minute when I’m using my iPhone and it drives me craaaaazy! @AppleSupport,We'd like to help. DM us which iOS 11 version you're on and we'll get started. [URL]
apple_pair_105909,2965356,2965356,"But also, hey @115858 @AppleSupport, I’ve had my phone for less than a year and the charging cable is ruined. How can I get a new one without paying full price? Just normal wear & tear, nothing crazy","But also, hey @115858 @AppleSupport, I’ve had my phone for less than a year and the charging cable is ruined. How can I get a new one without paying full price? Just normal wear &amp; tear, nothing crazy",Thanks for reaching out. We know how important it is to be able to use your charging cable and want to help. Send us a DM letting us know which country you are located in to begin. [URL]
apple_pair_103910,2896185,2896185,it has been worst service provide by u aftr sales I hav been to ur gallery for 4-5tyms for prbm related to front cam n battery dey r SaeingYouHavTopay29.5kForbatteryITldGivMeDizInWrittenSoDeyDidntReplySoonActionToBeTakenOnDiz Orelse I’lltweet to ceo of Apple,@115858 @18389 it has been worst service provide by u aftr sales I hav been to ur gallery for 4-5tyms for prbm related to front cam n battery dey r SaeingYouHavTopay29.5kForbatteryITldGivMeDizInWrittenSoDeyDidntReplySoonActionToBeTakenOnDiz Orelse I’lltweet to ceo of Apple,Thanks for reaching out to us. We'd like to take a deeper look into this with you. DM us details to get started. [URL]
apple_pair_042222,1482405,1482406,"Does iOS 11.1.1 has fix for the stocks app?? I request you to revert the font back to previous, this font sucks","@AppleSupport Does iOS 11.1.1 has fix for the stocks app?? I request you to revert the font back to previous, this font sucks",We recommend that you update to iOS 11.1.1 and then check out if your issue is resolved in the Stocks app. This article can help you with backing up and updating: [URL] Let us know how that goes.
